solve_details,config,objective,solve_status,gap,nodes,time_mean,time_std,time_var,config_str,folder
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 802.9786949158, 'dettime': 802.9786949158, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 5461, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 131, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.719}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",84,integer optimal solution,0,131,0.7233666667,0.0081669388,6.66989e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 1, 'mip.cuts.zerohalfcut': 2}",17,integer optimal solution,0,0,0.011433333300000001,0.0069074034000000005,4.77122e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 1, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 175.8389368057, 'dettime': 175.8389368057, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1432, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 35, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.156}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",29,integer optimal solution,0,35,0.1666,0.0083809307,7.024e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 44.4368247986, 'dettime': 44.4368247986, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 393, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",42,integer optimal solution,0,0,0.052033333300000005,0.0074854674,5.60322e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",9,integer optimal solution,0,0,0.0026000000000000003,0.0058172158,3.384e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.5382671356, 'dettime': 285.5382671356, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.297}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",57,integer optimal solution,0,3,0.2968,0.0057642577,3.32267e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 834.4627943039, 'dettime': 834.4627943039, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 6168, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 181, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.734}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",84,integer optimal solution,0,181,0.7433000000000001,0.0143204981,0.0002050767,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.016}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 0}",17,integer optimal solution,0,0,0.0104666667,0.0074105031,5.49156e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 176.0192079544, 'dettime': 176.0192079544, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1432, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 35, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.171}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",29,integer optimal solution,0,35,0.1685666667,0.0094187166,8.87122e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 44.4368247986, 'dettime': 44.4368247986, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 393, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",42,integer optimal solution,0,0,0.0521,0.0073636495000000005,5.42233e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",9,integer optimal solution,0,0,0.0021000000000000003,0.0053563047,2.869e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.7248544693, 'dettime': 285.7248544693, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.297}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",57,integer optimal solution,0,3,0.2953,0.0047759816000000005,2.281e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 834.4993581772, 'dettime': 834.4993581772, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 6168, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 181, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.735}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",84,integer optimal solution,0,181,0.7379333333,0.0066679999,4.44622e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 1}",17,integer optimal solution,0,0,0.011433333300000001,0.0069074034000000005,4.77122e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 179.309135437, 'dettime': 179.309135437, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1349, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 32, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.171}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",29,integer optimal solution,0,32,0.17450000000000002,0.0091969198,8.458330000000001e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 44.4368247986, 'dettime': 44.4368247986, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 393, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.047}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",42,integer optimal solution,0,0,0.052033333300000005,0.0073415863,5.38989e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",9,integer optimal solution,0,0,0.001,0.0037416574,1.4e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 285.7248544693, 'dettime': 285.7248544693, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1318, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 3, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.297}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",57,integer optimal solution,0,3,0.2999666667,0.010790376400000001,0.0001164322,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 802.9786949158, 'dettime': 802.9786949158, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 5461, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 131, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.7030000000000001}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",84,integer optimal solution,0,131,0.7218333333,0.009398877,8.83389e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 6.8392972946, 'dettime': 6.8392972946, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 121, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 1, 'mip.cuts.mircut': 2, 'mip.cuts.zerohalfcut': 2}",17,integer optimal solution,0,0,0.0109,0.0071477269,5.109e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 1, ""mip.cuts.mircut"": 2, ""mip.cuts.zerohalfcut"": 2, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 296.4874267578, 'dettime': 296.4874267578, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 939, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.328}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",29,integer optimal solution,0,0,0.3277,0.0075283907,5.66767e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 56.2497196198, 'dettime': 56.2497196198, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 401, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.063}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",42,integer optimal solution,0,0,0.0694,0.0077356318,5.984e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",9,integer optimal solution,0,0,0.0025666667000000002,0.0057427249,3.2978900000000004e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",20
"{'NOT_A_NUM': None, 'best_bound': 57.0, 'columns': 216, 'deterministic_time': 640.9719734192, 'dettime': 640.9719734192, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 1728, 'nb_linear_nonzeros': 892, 'nb_nodes_processed': 8, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.594}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",57,integer optimal solution,0,8,0.5964,0.0100584956,0.00010117330000000001,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",200
"{'NOT_A_NUM': None, 'best_bound': 84.0, 'columns': 311, 'deterministic_time': 1294.6202306747, 'dettime': 1294.6202306747, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 3011, 'nb_linear_nonzeros': 1259, 'nb_nodes_processed': 24, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 1.187}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",84,integer optimal solution,0,24,1.179,0.0131681434,0.00017339999999999999,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",300
"{'NOT_A_NUM': None, 'best_bound': 17.0, 'columns': 63, 'deterministic_time': 9.3320093155, 'dettime': 9.3320093155, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 130, 'nb_linear_nonzeros': 259, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.015}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 0}",17,integer optimal solution,0,0,0.0156333333,0.0004818944,2.322e-07,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 0, ""mip.strategy.search"": 1, ""threads"": 1}",50
"{'NOT_A_NUM': None, 'best_bound': 29.0, 'columns': 109, 'deterministic_time': 297.2374124527, 'dettime': 297.2374124527, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 939, 'nb_linear_nonzeros': 455, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.328}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",29,integer optimal solution,0,0,0.327,0.006942622000000001,4.82e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",100
"{'NOT_A_NUM': None, 'best_bound': 42.0, 'columns': 164, 'deterministic_time': 56.2497196198, 'dettime': 56.2497196198, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 401, 'nb_linear_nonzeros': 682, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.078}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",42,integer optimal solution,0,0,0.06670000000000001,0.0069816426,4.8743300000000005e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",150
"{'NOT_A_NUM': None, 'best_bound': 9.0, 'columns': 32, 'deterministic_time': 0.6265974045, 'dettime': 0.6265974045, 'gap': 0.0, 'mip_relative_gap': 0.0, 'nb_iterations': 117, 'nb_linear_nonzeros': 125, 'nb_nodes_processed': 0, 'problem_type': 'MILP', 'quality_metrics': {}, 'status': 'integer optimal solution', 'status_code': 101, 'time': 0.0}","{'threads': 1, 'mip.strategy.search': 1, 'lpmethod': 2, 'mip.cuts.gomory': 2, 'mip.cuts.liftproj': 2, 'mip.cuts.mircut': 0, 'mip.cuts.zerohalfcut': 1}",9,integer optimal solution,0,0,0.0020666667000000002,0.005272149,2.7795600000000002e-05,"{""lpmethod"": 2, ""mip.cuts.gomory"": 2, ""mip.cuts.liftproj"": 2, ""mip.cuts.mircut"": 0, ""mip.cuts.zerohalfcut"": 1, ""mip.strategy.search"": 1, ""threads"": 1}",20
